"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Egypt, Arab Rep.","EGY",188119853,0.232307408579859,2,60,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,1,1,2,2,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,2,,1,1,4,4,4,4,2,1,1,2,0,0
"Egypt, Arab Rep.","EGY",143753083,2.07412705844173,2,50,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,0,0,4,4,4,2,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",183589500,1.78215511725331,1,18,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",152711670,0.843951527558354,1,17,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",188910074,1.32534762613267,2,38,1,3,1,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,4,2,2,1,2,1,2,1,2,1,2,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,1,1,4,4,4,2,3,1,2,1,0
"Egypt, Arab Rep.","EGY",138209118,0.232307408579859,2,53,2,4,2,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,1,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",177494224,1.13486155105483,1,18,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",180319108,1.28525470410064,2,33,3,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,1,0,2,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",190092022,1.47131293041989,1,56,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,1,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",189816349,0.583722945499548,1,55,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,4,2,2,,1,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",202219622,0.397158919094745,1,68,1,4,2,2,1,1,0,2,1,1,1,2,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,4,2,2,,0,1,4,1,4,4,4,3,1,2,1,0
"Egypt, Arab Rep.","EGY",136266977,0.419916658375925,2,66,1,5,2,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,1,2,4,2,3,,1,0,4,4,1,4,2,3,1,2,1,0
"Egypt, Arab Rep.","EGY",201024275,2.24641673644843,2,25,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,3,3,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",167493454,0.367828232604974,1,60,1,4,1,2,1,1,0,2,1,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,4,2,1,,0,0,4,1,4,4,2,5,2,2,1,0
"Egypt, Arab Rep.","EGY",153679060,0.44668998057112,1,60,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,1,1,1,4,3,1,,0,1,4,4,2,4,2,3,2,2,0,0
"Egypt, Arab Rep.","EGY",129655010,0.44668998057112,1,57,1,5,2,2,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,1,4,4,3,2,2,1,0
"Egypt, Arab Rep.","EGY",168781718,2.06322872691915,1,41,1,4,2,2,1,1,0,2,1,2,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,2,1,2,2,2,1,,0,0,4,4,1,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",180928742,0.620774468996012,1,21,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",138818365,0.368737238848301,2,35,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",201613477,0.592753223390627,1,30,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,2,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",173450284,1.04546297934132,2,21,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,3,3,3,,3,,0,1,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",160298297,0.642518949338554,1,34,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",161342668,0.591881829330836,2,29,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,4,2,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",128491063,1.20894880942462,1,25,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,3,2,2,,1,1,4,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",183760391,0.594087461724429,2,20,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,1,2,2,,0,1,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",163314096,0.807660431181329,1,60,1,1,2,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,3,,0,0,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",166136227,0.332888307347704,2,56,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,1,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",176166249,1.58863567637898,1,70,1,1,2,2,1,1,0,2,1,1,1,2,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,2,3,2,3,,0,1,4,4,1,4,4,5,1,2,1,0
"Egypt, Arab Rep.","EGY",150629643,0.489890604654712,2,36,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,3,3,1,2,1,2,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,2,4,4,4,4,3,1,1,0,0
"Egypt, Arab Rep.","EGY",144556724,1.08410345554594,1,58,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,0,2,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",201441565,0.232307408579859,2,55,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,2,1,2,2,2,2,2,2,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,3,1,3,3,,1,,1,0,4,4,2,4,2,1,1,1,0,0
"Egypt, Arab Rep.","EGY",188645486,1.20717155918025,2,29,3,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",119622690,0.444182261765338,2,36,3,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,3,3,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,3,2,,1,1,4,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",189501790,0.753869429596476,2,68,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,4,2,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",157085343,0.724989705001448,1,60,1,4,2,2,1,1,0,1,1,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,1,2,1,2,1,2,1,2,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,2,1,3,3,2,3,,0,0,4,4,1,4,2,3,1,2,1,0
"Egypt, Arab Rep.","EGY",209079569,0.281928047119591,1,37,2,5,2,2,1,1,0,2,2,1,2,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,3,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,0,4,4,4,4,4,3,1,1,0,0
"Egypt, Arab Rep.","EGY",185347913,0.664328629804767,2,43,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",152774443,0.412438886241489,2,25,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",144989468,1.13903847736169,1,33,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,3,,0,1,4,4,4,2,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",208493159,0.909250587336878,1,54,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",113912872,1.85402748578704,1,25,3,3,2,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,1,,2,2,2,1,,1,3,2,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",168989603,1.7721021494628,2,56,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,0,1,2,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",156653010,0.902253258250505,1,19,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",147957824,0.611683848614254,2,41,2,5,1,2,1,1,0,2,2,1,2,,2,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,3,3,2,2,,0,0,1,4,4,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",189959578,2.12075248668949,2,22,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",210284872,1.0799622409644,2,45,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,2,2,2,,0,0,4,4,4,2,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",163056179,0.796280761344407,1,52,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,3,,0,1,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",175445820,0.251213420550714,1,32,2,1,2,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,3,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",161620456,1.57238458187492,2,55,1,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,1,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,3,,3,,1,1,4,4,4,2,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",186868285,0.779766256712912,1,37,3,5,2,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,1,3,2,,2,2,,2,2,2,2,,2,3,2,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,3,1,1,1,1
"Egypt, Arab Rep.","EGY",185882732,0.378037160484314,1,74,1,5,2,2,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,1,4,2,1,,0,1,4,1,1,4,2,3,1,2,1,0
"Egypt, Arab Rep.","EGY",174795399,0.723247088369851,1,35,3,4,2,2,1,1,0,2,2,1,1,1,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,1,,2,2,2,2,,2,2,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,3,1,1,1,1
"Egypt, Arab Rep.","EGY",175787521,0.238481443755705,1,18,2,5,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,1,,0,1,4,4,4,4,4,3,1,1,0,0
"Egypt, Arab Rep.","EGY",156452600,1.14591361917061,1,52,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,4,2,2,,0,1,4,2,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",132627006,0.483279433636628,2,36,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",204189200,2.01814871016623,1,30,1,1,1,1,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,1,2,1,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,2,4,4,4,4,2,1,2,0,0
"Egypt, Arab Rep.","EGY",184735041,0.232307408579859,2,59,2,5,1,2,1,1,0,1,1,1,1,1,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,0,0,1,4,4,4,2,5,1,1,1,1
"Egypt, Arab Rep.","EGY",210404448,1.23273070314308,2,32,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",200604315,1.1700934092321,2,16,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",115590160,1.00866129188019,1,58,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,4,2,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",125110000,1.19629291427543,2,16,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,2,,0,1,4,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",133864532,0.232307408579859,1,38,2,5,1,2,1,1,0,1,1,1,2,,2,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,2,2,2,,0,0,1,4,4,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",170453478,1.40953931356688,2,36,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,1,1,,,1,2,1,2,3,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,2,4,4,4,5,1,1,2,0,0
"Egypt, Arab Rep.","EGY",199577902,2.08739332755305,1,48,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,1,4,4,4,4,4,3,2,2,0,0
"Egypt, Arab Rep.","EGY",132774633,1.17928843640619,2,56,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",172459104,0.315083179202683,2,34,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,3,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,4,4,4,4,2,3,1,2,0,0
